feature_id	SRR33083344	SRR33083345	SRR33083338	SRR33083351	SRR33083339	SRR33083340	SRR33083352	SRR33083346	SRR33083347	SRR33083355	SRR33083354	SRR33083353	SRR17385284	SRR17385295	SRR17385296	SRR17385300	SRR17385302	SRR17385301
ENSRNA050013875	0.045348	0.090156	0.05566	0	0.046673	0.024253	0.02306	0.069909	0	0.02786	0.084977	0	0	0.107344	0.10055	0.022868	0.013021	0.024959
ENSRNA050013847	0.04738	0.12592	0.040705	0.016208	0	0	0.044094	0.044564	0.009566	0.023168	0.020628	0.018607	0	0.056546	0.046686	0.041722	0.04192	0.021297
ENSRNA050013913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050013874	0	0.018557	0	0	0	0.011631	0	0.049737	0.030794	0	0	0	0	0	0	0	0.010979	0
ENSRNA050013873	0.037182	0.018731	0	0.011793	0	0	0	0	0	0	0	0	0	0.021998	0	0.024721	0	0.012116
ENSRNA050013836	0.095715	0.112446	0.076086	0.016371	0	0.008123	0.02809	0.017512	0.016969	0.018947	0.008669	0.009773	0.034132	0.027237	0.041605	0.007273	0.025936	0.025783
ENSRNA050013914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050013853	0.066087	0.156285	0.086755	0.02496	0.008435	0.033847	0.016544	0.103647	0.033067	0.033546	0.037173	0.046075	0	0.048263	0.057688	0.022365	0.024706	0.009632
ENSRNA050013918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050013860	0.088667	0.102849	0.060884	0.050758	0.18297	0.063658	0.030279	0.123905	0.034939	0.052019	0.025229	0.009056	0.027126	0.071301	0.088645	0.093701	0.050927	0.059961
ENSRNA050013931	0	0	0	0	0	0	0	0	0	0	0	15.144767	0	0	0	0	0	0
TraesCS1A02G000100	0.10759	0.306213	0.35088	0.031059	0.034275	0.084508	0.147873	0.450081	0.0946	0.055195	0	0.019026	0.109138	0	0.091608	0.106729	0	0
ENSRNA050013844	0.06913	0.138512	0.086904	0.015354	0.025868	0.030755	0.013523	0.09507	0.007474	0.034317	0.058404	0.026938	0.015909	0.02992	0.042777	0.057718	0.022873	0.050585
ENSRNA050013908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050013866	0.059717	0.129889	0.066398	0	0	0.015135	0.019257	0.044828	0	0.017295	0.016182	0.021564	0.016002	0.014267	0.039244	0.047261	0.021967	0.023265
ENSRNA050013923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050013838	111.387534	170.117678	141.113178	66.471429	57.837899	83.586173	71.099976	155.212515	88.707623	77.315017	44.184145	48.411515	56.644291	81.398015	93.838327	77.440149	52.914629	53.607672
ENSRNA050013832	0.057578	0.118457	0.193812	0.029706	0	0.019635	0.017904	0.078768	0.009043	0	0.009768	0	0.053871	0	0.140698	0.069106	0.08383	0.021325
ENSRNA050013919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS1A02G000200	0	0.053274	0.070561	0	0.014705	0.05353	0.021418	0.080569	0	0.013598	0.013104	0	0.012137	0.012032	0.055658	0.045353	0.012306	0.063444
ENSRNA050013837	0.04943	0.113613	0.127894	0.014914	0.008092	0.024641	0	0.053925	0	0.008424	0	0.011718	0.017933	0.015653	0.078078	0.088907	0.02331	0.035696
ENSRNA050013901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050013939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050013876	0.064762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050013870	0.054831	0.031147	0.041735	0.007701	0	0.015566	0	0.041508	0.007761	0	0.008336	0.009112	0.023316	0.026037	0.0064	0.023301	0.007517	0.008117
ENSRNA050013897	4.144674	4.575098	0	0	7.097168	0	5.968348	4.530261	0	0	0	15.571578	0	8.448997	0	7.837125	12.613253	0
TraesCS1A02G000300	0.764516	1.187343	1.288498	0.077993	0.080785	0.194892	0.328222	0.643363	0.115294	0.086317	0.276187	0.182018	0.102036	0.341016	0.162361	0.222239	0.110248	0.113762
ENSRNA050013872	0.050295	0.102506	0.065776	0	0.022136	0.021678	0.029523	0.029821	0.013846	0	0.007536	0.024919	0.02203	0.039723	0.050813	0.043677	0.020395	0
ENSRNA050013903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS1A02G000400	32.975401	46.650154	39.135091	13.124284	10.484888	15.73493	14.502461	72.214013	17.511696	9.862714	10.241624	10.887207	8.339924	17.102752	18.341726	16.496828	9.349133	13.43412
ENSRNA050013862	0.044128	0.075763	0.059723	0.007118	0.022991	0.014517	0.018099	0.054292	0.008104	0.008056	0.022872	0	0.01341	0.026937	0.027851	0.069758	0.014045	0.065508
ENSRNA050013935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050013851	0.077751	0.115602	0.059321	0.007713	0	0.007718	0.020084	0.033541	0	0	0.008336	0	0.023639	0.018604	0.021843	0.048625	0.031068	0.024133
ENSRNA050013895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050013869	0.026833	0.058089	0.044887	0.007182	0.038447	0.014659	0.012358	0.044876	0.007386	0.00819	0.025581	0	0.009064	0.021033	0.047562	0.039312	0.007387	0.007481
ENSRNA050013909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050013884	0.08473	0.059546	0.022244	0.033259	0.011865	0.022529	0.010308	0.06273	0.01114	0.012895	0	0.01318	0	0	0.085369	0.020199	0.055014	0.024199
ENSRNA050013867	0.09165	0.179748	0.104267	0.017155	0.046471	0.008162	0.02748	0.065297	0.033411	0.019441	0.026539	0	0.074394	0.124717	0.034814	0.079273	0.055899	0.016662
ENSRNA050013904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.48968	0	0	0
ENSRNA050013865	0.028966	0.040642	0.059574	0	0	0.007572	0	0.007872	0.007465	0.008448	0.016083	0.008854	0	0.026611	0.018741	0.013316	0.021851	0.026751
ENSRNA050013911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS1A02G000500	0	0.392098	0	0	0	0	0	0	0	0	0	0	0.17123	0	0	0	0	0.167875
ENSRNA050013891	0.347375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.327714	0
ENSRNA050013937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050013834	0.080316	0.028111	0.007747	0	0.024001	0	0.006667	0.024136	0	0.02534	0	0	0.030643	0.020749	0.015225	0	0.007334	0.030627
ENSRNA050013902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050013892	0.333841	0	1.146041	0	0	0	0	0	0	0	0	0	0	0.320687	0	0.297605	0	0
ENSRNA050013936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050013840	0.034341	0.035512	0.060501	0.018977	0.007874	0.007614	0	0.008181	0	0	0.008191	0	0	0.022991	0.006275	0.033546	0.015266	0.007715
ENSRNA050013932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050013887	0.023131	0	0.025043	0	0	0	0	0.02725	0	0.028966	0	0	0.026332	0	0.065549	0.143262	0.075362	0
TraesCS1A02G000600	0.364621	0.834637	0.826316	0	0.397293	0	0	0.398492	0	0	0	0.408108	0	0	0	0	0.320046	0.343044
ENSRNA050013855	0.031586	0.050401	0	0.007316	0	0	0	0	0.007447	0	0	0.009614	0.033675	0.031815	0.007282	0.007092	0.02624	0
ENSRNA050013925	0	0	0	0	0	0	0	0	0	0	0	0	0	8.447874	0	0	0	0
TraesCS1A02G000700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050013886	0	0.033613	0.087314	0.022675	0	0.045849	0.019119	0.047562	0.045359	0	0	0.026963	0	0	0.037633	0.040873	0	0
ENSRNA050013857	0.026912	0.058738	0.025903	0	0.015775	0.007552	0.019232	0.040208	0.007396	0	0.007708	0	0	0.023834	0.025241	0.019859	0.007245	0.015498
ENSRNA050013915	0	0	0	0	0	0	0	0	0	3.598756	0	0	0	0	0	0	0	0
TraesCS1A02G000800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050013878	0.005969	0.02203	0.003036	0	0	0	0.005413	0	0	0	0.003256	0.003549	0.003024	0	0	0.002635	0	0
ENSRNA050013864	0.043166	0.069974	0.078023	0.008734	0	0.016927	0	0.017696	0	0.009256	0	0	0.042612	0.023917	0.05893	0.01493	0.016301	0.026885
ENSRNA050013921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050013835	0.088732	0.173142	0.155019	0.067405	0.073428	0.064202	0.057141	0.19777	0.052209	0.092225	0.117471	0.059751	0.081633	0.093161	0.117011	0.083076	0.057875	0.09379
ENSRNA050013927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050013879	0.005969	0.02203	0.003036	0	0	0	0.005413	0.020254	0	0	0.003256	0.003549	0.003024	0	0	0.002635	0	0
ENSRNA050013852	0.076894	0.167386	0.065187	0.079617	0.057047	0.034602	0.020951	0.15415	0.068323	0.01758	0.027103	0.028053	0.052429	0.08715	0.053327	0.121233	0.044658	0.070173
ENSRNA050013934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS1A02G000900	73.976291	101.205045	86.569436	28.814829	26.179829	35.655963	30.148135	161.941567	35.154593	44.417918	26.020899	25.340873	25.243025	50.831006	60.324849	50.875296	29.658166	40.116977
ENSRNA050013842	0.106532	0.216989	0.238828	0.053971	0.028076	0.026414	0.027978	0.097421	0.061116	0.031502	0.043578	0	0.049147	0.035346	0.075816	0.04143	0.070663	0.047787
ENSRNA050013905	25.086288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050013856	0.007061	0.096683	0.054735	0	0.016204	0.009331	0.023457	0.056466	0.022849	0.008682	0	0.036871	0.063008	0.007128	0.061503	0.027854	0	0.031688
ENSRNA050013926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050013854	0.076966	0.184967	0.102602	0.039196	0.039488	0.060557	0.026727	0.07286	0.063057	0.058658	0.066575	0.017686	0.039091	0.052045	0.076167	0.068089	0.031037	0.047065
ENSRNA050013924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050013885	0.193288	0.158941	0.165746	0.067978	0.042588	0.119176	0.063655	0.212063	0.040951	0.115335	0.150785	0.07957	0.20629	0.141782	0.284416	0.186144	0.202043	0.211356
TraesCS1A02G001100	9.975023	12.193581	13.1405	6.441034	5.602624	7.014758	5.195386	34.324888	6.533314	4.896786	4.434397	6.107382	5.897204	11.364341	13.291043	11.532683	6.706743	8.737689
TraesCS1A02G001000	3.743417	5.040772	4.506937	1.688409	1.517638	2.39144	1.577382	7.716777	1.83332	1.8489	1.694001	1.793355	1.375621	2.02262	2.504509	2.274721	1.078593	1.800032
ENSRNA050013899	57.067398	0	0	39.598472	52.600469	0	49.571116	0	35.381688	0	0	0	44.408777	0	65.728006	84.419193	56.823802	76.215359
ENSRNA050013849	0.133758	0.034567	0.024483	0	0.008562	0	0	0.009605	0.016297	0.009053	0	0	0.00819	0.015582	0	0.00761	0.029407	0
ENSRNA050013898	4.144674	4.575098	0	0	7.097168	0	5.968348	4.530261	0	0	0	15.571578	0	8.448997	0	7.837125	12.613253	0
ENSRNA050013845	0.268364	0.374964	0.104284	0	0	0.080824	0.03881	0	0.016445	0.072997	0.038329	0	0.011347	0.030238	0.035611	0.018874	0.009686	0.030757
TraesCS1A02G001200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050013929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050013858	0.041287	0.091561	0.038428	0.039064	0.024989	0.031673	0.020085	0.027659	0.007838	0.017716	0.016986	0.01858	0.023785	0.059504	0.032501	0.008608	0.03812	0.032194
TraesCS1A02G001400	24.204334	33.911001	28.931379	8.443002	8.426814	11.702738	9.052784	46.329965	11.56944	17.69359	8.82604	8.647581	7.596371	14.822801	17.614985	14.5496	8.990355	11.798002
TraesCS1A02G001300	0	0	0	0	0	0	0	0.662951	0	0	0	0	0	0	0	0	0	0
ENSRNA050013920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050013859	0.016122	0.033159	0.070403	0.007957	0	0.011109	0.014072	0.039524	0	0	0.024468	0.009546	0	0.050283	0	0.039553	0	0.025319
ENSRNA050013882	0.020438	0	0.025101	0.011514	0	0	0	0.036913	0.011644	0.012793	0	0	0.011543	0.010691	0	0	0	0
ENSRNA050013940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050013910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050013839	0.06654	0.113044	0.107898	0.018773	0	0.071088	0.016261	0.021791	0.030791	0.017852	0.029531	0.037135	0.030095	0.08235	0.020714	0.076732	0.03115	0
ENSRNA050013880	0.005969	0.02203	0.003036	0	0	0	0.005413	0.020254	0	0	0.003256	0.003549	0.003024	0	0	0.002635	0	0.00622
TraesCS1A02G001500	92.693705	161.095607	135.676716	33.88797	30.199611	30.510826	33.937048	148.505381	39.254233	23.311786	22.970633	30.668225	23.432116	49.461402	55.930796	50.940067	24.296231	33.271135
ENSRNA050013894	0	0	4.658332	0	0	0	0	0	0	0	0	0	8.846904	0	0	0	0	0
ENSRNA050013833	0.252151	0.371678	0.213915	0.063669	0.048791	0.018576	0.114052	0.206647	0.044665	0.060402	0.100645	0.021897	0.11876	0.154206	0.112251	0.089755	0.084845	0.135673
ENSRNA050013933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050013928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS1A02G001600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050013871	0.087095	0.095365	0.017347	0	0	0.032288	0.01471	0.037433	0.007793	0	0.027713	0.010237	0.046604	0.014796	0.006431	0.030241	0.00782	0.026058
ENSRNA050013912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050013883	0.058519	0.11492	0.086314	0.011233	0	0.033515	0.083456	0.023126	0.010944	0.012422	0.035587	0	0.067424	0.037656	0.072413	0.033136	0.032477	0.034291
ENSRNA050013893	0	0	0	0.092429	0	0.182431	0	0.097317	0	0	0	0	0	0	0.076564	0	0	0
ENSRNA050013861	0.22242	0.189904	0.149339	0.009835	0.026834	0.05896	0.042458	0.059423	0.01711	0.076211	0.0379	0.048513	0.024646	0.041248	0.020225	0.030006	0.007835	0.047789
ENSRNA050013900	57.067398	0	0	39.598472	52.600469	0	49.571116	0	35.381688	0	0	0	44.408777	0	65.728006	84.419193	56.823802	76.215359
ENSRNA050013881	0.005969	0.02203	0.003036	0	0	0	0.005413	0	0	0	0.003256	0.003549	0.003024	0	0	0.002635	0	0.00622
ENSRNA050013938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050013890	0.088553	0.095929	0.09633	0	0	0	0.08389	0.099348	0	0	0	0	0	0	0	0	0	0.084867
ENSRNA050013877	0.012548	0.037005	0.011949	0	0.025253	0	0.021287	0.024928	0	0	0	0.027737	0	0.011096	0.009812	0.020718	0.022393	0
ENSRNA050013846	0.043614	0.082199	0.049933	0.007457	0	0	0	0.024787	0.022794	0	0	0.019567	0.007571	0.03212	0.022218	0.013747	0.007292	0.049865
ENSRNA050013896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050013888	0.025633	0	0.028751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050013841	0.101435	0.009771	0.035204	0.015945	0.007843	0.025282	0	0.00814	0.007473	0	0	0	0.03267	0.017165	0.046078	0.010041	0.020698	0.01343
ENSRNA050013917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050013889	0.072913	0	0.027288	0	0	0	0	0.029633	0	0	0	0	0	0	0	0.083248	0	0.043981
ENSRNA050013843	0.013325	0.051827	0.029834	0.007573	0.008086	0.007737	0	0	0	0.008575	0.008176	0.008991	0	0.036242	0.025285	0.061142	0.014842	0
ENSRNA050013907	0	9.177658	0	0	0	0	0	14.401644	0	63.111795	0	0	30.124797	8.459307	14.779751	15.702478	0	0
ENSRNA050013848	0.302177	0.482959	0.308456	0.12931	0.099173	0.103197	0.085116	0.208669	0.12396	0.100429	0.079369	0.03794	0.167343	0.185096	0.257301	0.264617	0.108103	0.142344
ENSRNA050013906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS1A02G001700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050013868	0.142371	0.263528	0.157256	0.05287	0.040375	0.092069	0.071305	0.127591	0.068059	0.048348	0.049047	0.044814	0.074427	0.057531	0.072751	0.134912	0.036794	0.046333
ENSRNA050013930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050013850	0.145723	0.156508	0.07905	0.081121	0.05044	0.048165	0.014805	0.07412	0.032591	0.076797	0.039116	0.011591	0.027096	0.065665	0.062482	0.097002	0.049488	0.105002
ENSRNA050013922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050013863	0.039102	0.101924	0.014981	0.014587	0.031314	0.029684	0.013761	0.059884	0.007266	0.009424	0	0.034103	0.052867	0.039077	0.018528	0.034678	0.021977	0.015174
ENSRNA050013916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS1A02G001800	57.726198	66.46093	69.552918	67.810122	76.376466	72.593601	66.303938	59.162978	66.844517	61.71898	55.132632	54.65514	51.529732	54.290308	59.913404	49.919757	48.47545	49.196342
TraesCS1A02G001900	30.58773	26.693484	27.962669	30.092867	30.605819	29.471718	26.962781	28.069936	31.504594	36.524927	32.773177	32.481331	35.597634	23.314934	24.971479	24.262168	36.268892	32.325419
TraesCS1A02G002000	1.047621	1.346341	0.95162	0.952806	0.515584	0.789418	0.71819	0.646098	0.845018	0.649841	0.713955	0.832449	1.437722	3.028754	2.897248	3.141623	1.678871	1.646214
TraesCS1A02G002100	2.69579	2.866961	2.830134	3.243474	3.141557	3.775465	2.599058	2.853837	3.562488	4.13045	3.752095	3.589565	3.754163	3.5684	3.350773	3.117106	3.868079	4.149473
TraesCS1A02G002200	25.090532	25.928242	27.352468	38.558757	33.318752	32.310298	49.348812	42.811421	47.4371	44.344629	47.656851	53.227823	34.48155	34.148465	31.341967	35.018397	41.687284	49.280557
TraesCS1A02G002300	8.566498	8.892867	9.575978	10.974324	10.937379	12.08578	11.36077	10.995626	11.121774	15.093439	13.427982	14.1012	10.781883	7.731998	8.101847	8.330626	11.759324	12.788834
TraesCS1A02G002400	1.427301	0.694857	0.362169	0.329179	0.74388	0.502534	1.102804	0.944676	1.438568	1.438783	1.022549	2.911353	0.153415	0	0.128423	0	0	0
TraesCS1A02G002500	6.235361	7.027005	6.00204	5.520601	5.492187	6.058744	6.499408	7.075108	7.739091	9.018526	7.157804	8.326794	4.862566	4.6224	3.510107	4.477684	4.904255	4.951951
TraesCS1A02G002700	8.058475	6.402523	6.773414	7.982505	7.617668	8.306778	6.503441	8.224188	9.415446	11.367927	9.317606	10.922793	8.980192	8.699465	7.473001	8.813313	10.598083	10.959527
TraesCS1A02G002800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS1A02G002900	0.723072	0.666093	0.486171	0.220112	0.301853	0.615349	0.207743	0.332128	0.035831	0.294331	0.336763	0.407711	0.143041	0.169192	0.088483	0.18946	0.164142	0.622921
TraesCS1A02G003000	1.380971	2.158941	1.936044	1.532528	0.992229	1.475121	1.82617	1.264064	1.438739	2.27226	1.38007	1.846064	0.545568	0.657372	0.691988	0.344192	0.796916	0.611226
TraesCS1A02G003100	0.081126	0.054035	0.033382	0.190646	0.144927	0.193317	0.070415	0.086716	0.150123	0.016957	0.111018	0.085787	0.145138	0.058115	0.077062	0	0.079332	0.147999
TraesCS1A02G003200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS1A02G003300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS1A02G003400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS1A02G003500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS1A02G003546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS1A02G003600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS1A02G003700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS1A02G003800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS1A02G003900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS1A02G004000	0.265916	0.220193	0.142998	0.133881	0.150829	0.136588	0.071575	0.059689	0.051262	0.028738	0.090191	0.030022	0.026171	0.239064	0.220007	0.258461	0.037845	0.093049
TraesCS1A02G004100	0.19338	0.452543	0.338816	0.126507	0.128	0.184841	0.133064	0.152908	0.099015	0.046776	0.136518	0.049253	0.278388	0.984889	0.506252	0.792182	0.406884	0.446066
TraesCS1A02G004126	1.429194	1.382728	1.446053	1.260888	1.162309	1.255427	1.378891	1.725184	1.836705	2.042317	2.053317	2.682706	1.271988	1.246464	1.178924	1.323343	1.823036	2.227303
TraesCS1A02G004200	24.201518	20.210872	30.999085	23.370774	19.633193	17.181549	23.653402	26.407566	29.836019	16.451458	14.314134	18.227104	16.266888	14.661591	16.741284	15.417169	14.350659	22.489832
TraesCS1A02G004300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS1A02G004400	0	0	0	0	0	0	0	0	0	0	0	0	0.074096	0	0	0	0	0
TraesCS1A02G004500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023619
TraesCS1A02G004600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS1A02G004700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS1A02G004800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS1A02G004900	0.820715	0.924033	0.884505	0.774302	1.07101	1.152996	1.102676	1.343177	1.469979	1.273772	0.700152	1.153697	1.171359	0.624255	1.111178	0.923556	1.067991	1.179029
TraesCS1A02G005000	1.393937	2.4724	2.158019	1.310319	1.566493	1.538324	0.865472	1.450462	1.14373	3.229781	2.718083	3.638619	0.948783	1.703423	1.789771	1.921154	1.26284	1.814644
TraesCS1A02G005100	2.536942	2.698932	2.77844	4.281428	3.0336	2.563816	1.985948	0.774284	1.86326	1.558754	2.850601	3.845588	0.517018	1.059248	2.169992	2.062374	1.742695	3.101354
TraesCS1A02G005200	3.017213	4.430941	3.585796	3.640619	3.570407	3.843197	1.810987	1.925895	2.335427	3.77954	3.291946	3.460112	1.398686	2.19798	2.020429	2.127068	1.887096	2.971541
TraesCS1A02G005300	0.288542	0.192508	0.177699	0.447839	0.198688	0.273447	0.163978	0.321933	0.252588	0.613224	0.418144	0.596556	0.162459	0.135033	0.183564	0.15118	0.136673	0.4007
TraesCS1A02G005315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS1A02G005368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS1A02G005387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS1A02G005400	0.068195	0.075419	0	0.34378	0.073786	0.033915	0.128462	0.035777	0.308598	0.282569	0.108582	0.152537	0	0.17508	0.063063	0.161072	0.034017	0.103
TraesCS1A02G005500	1.135711	0.769029	0.839935	0.913695	0.907089	1.001285	1.257867	0.690923	0.766784	1.341239	1.160066	1.292086	1.062299	1.794667	1.505472	2.214969	1.750541	1.630159
TraesCS1A02G005600	4.223147	3.202978	3.16849	4.474418	4.367903	4.256936	4.628696	4.79911	5.022915	5.346585	5.100233	4.710792	2.632345	3.010377	3.08727	3.094551	3.737736	4.294796
ENSRNA050009944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS1A02G005700	1.15742	1.275575	1.237221	0.797022	0.680918	0.829595	1.38073	1.221457	0.956073	1.34669	1.511607	1.093728	0.90271	0.893757	0.703857	1.136757	0.91851	1.225404
TraesCS1A02G005800	7.776058	4.592029	6.226925	3.37434	3.788171	3.698539	7.101519	6.042076	6.110776	7.395467	6.443428	6.524321	6.474648	6.540757	6.130635	7.146489	7.41514	8.503589
TraesCS1A02G005900	16.238243	15.492126	16.421019	18.859225	18.074875	18.855981	13.330338	11.862115	14.383093	13.971648	11.396364	15.960008	15.021028	15.605224	13.522786	14.000073	17.559959	15.721689
TraesCS1A02G006000	0.766078	1.362378	0.964609	0.776491	0.887221	0.972249	0.935393	1.300725	1.141135	1.957695	1.360674	2.135896	0.757674	1.166745	0.879016	1.275541	1.216377	1.47891
TraesCS1A02G006100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS1A02G006200	2.157703	3.714084	2.876153	2.505424	2.321293	2.314819	1.265805	1.349078	1.604497	2.400811	2.03439	2.400749	1.648407	1.020552	0.882759	1.089082	1.96701	2.281574
TraesCS1A02G006300	4.777525	7.328862	6.242823	7.768831	8.906397	8.620292	6.521232	8.086652	8.307124	11.666307	9.781588	13.106795	4.857136	3.787685	2.968184	3.930085	6.329519	8.51072
TraesCS1A02G006400	0.013975	0.030682	0.01564	0.016262	0.104512	0.049602	0.056418	0.01693	0.098947	0.090487	0.052676	0.029352	0.105582	0.09241	0.01394	0.017495	0.13988	0.099025
TraesCS1A02G006500	0.044515	0.051942	0.042821	0.056521	0.043445	0.070364	0.012394	0.047507	0.048305	0.085679	0.166884	0.058998	0.023555	0.037502	0.062532	0.036312	0.056505	0.036141
TraesCS1A02G006700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS1A02G006800	2.623807	4.158727	3.477471	4.04171	4.068101	4.473903	2.354116	2.488093	2.680375	4.412492	3.80578	4.724102	2.089755	1.260931	1.401386	1.627266	2.696257	2.918363
TraesCS1A02G006900	0.025136	0.024704	0.028365	0.04771	0.092978	0.048517	0.035485	0.038175	0.055737	0.075754	0.140731	0.217482	0.11504	0.092067	0.024593	0.164611	0.197479	0.160307
TraesCS1A02G007000	1.803128	3.06524	2.383477	1.67425	1.561594	1.528836	0.87923	1.234008	0.828599	2.452256	1.762007	2.279845	1.231075	1.238492	1.160138	1.391923	1.704134	2.031052
TraesCS1A02G007100	0.755097	1.298179	0.853943	0.678413	0.983955	1.008569	0.270783	0.259265	0.326017	0.408745	0.542867	0.784965	0.769133	0.494141	0.442742	0.532611	0.651787	0.942379
TraesCS1A02G007200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS1A02G007236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS1A02G007300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS1A02G007344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS1A02G007400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
