feature_id	SRR33083344
TraesCS1A02G010100	457
TraesCS1A02G010200	2961
TraesCS1A02G010300	1101
TraesCS1A02G010400	6714.573
TraesCS1A02G010500	1154
TraesCS1A02G010600	186
TraesCS1A02G010700	523.398
TraesCS1A02G010800	675
TraesCS1A02G010900	651
TraesCS1A02G010905	625
TraesCS1A02G011100	499.099
TraesCS1A02G011200	1680.62200725918
TraesCS1A02G011300	459
TraesCS1A02G011400	1307.259
TraesCS1A02G011500	23
TraesCS1A02G011600	24
TraesCS1A02G011700	243
TraesCS1A02G011800	1557
TraesCS1A02G011900	2322.512
TraesCS1A02G012000	2353.777
TraesCS1A02G012100	875.266
TraesCS1A02G012200	240
TraesCS1A02G012300	160
TraesCS1A02G012400	1871.852
TraesCS1A02G012500	3684.60822107843
TraesCS1A02G012600	517.923
TraesCS1A02G012700	958
TraesCS1A02G012800	736
TraesCS1A02G012900	1744.646
TraesCS1A02G013000	4300.735
TraesCS1A02G013100	303
TraesCS1A02G013200	2232
TraesCS1A02G013300	18
TraesCS1A02G013400	35
TraesCS1A02G013500	50
TraesCS1A02G013600	508
TraesCS1A02G013700	1102.118
TraesCS1A02G013800	4602.63739158256
TraesCS1A02G013900	999.513
TraesCS1A02G014000	223
TraesCS1A02G014100	26
TraesCS1A02G014200	732
TraesCS1A02G014300	2109
ENSRNA050013941	115
TraesCS1A02G014400	402
TraesCS1A02G014500	2265
TraesCS1A02G014700	70
TraesCS1A02G014800	410
TraesCS1A02G014900	3911.186
TraesCS1A02G015000	2244
TraesCS1A02G015100	401.599
TraesCS1A02G015200	2082.02779414779
TraesCS1A02G015300	1018.614
TraesCS1A02G015378	1674
TraesCS1A02G015400	650.666
TraesCS1A02G015500	1105
TraesCS1A02G015600	1082
TraesCS1A02G015700	1013
TraesCS1A02G015800	1083
TraesCS1A02G015900	4945.267
TraesCS1A02G016000	4247.267
TraesCS1A02G016100	4162.808
TraesCS1A02G016203	6368.337
TraesCS1A02G016200	6163.418
TraesCS1A02G016300	2346.761
TraesCS1A02G016400	3502
TraesCS1A02G016500	26
TraesCS1A02G016600	1761
TraesCS1A02G016800	1151.339
TraesCS1A02G016900	2273.39046513572
TraesCS1A02G017000	1372.135
TraesCS1A02G017100	8
TraesCS1A02G017200	2954.791
TraesCS1A02G017300	665
TraesCS1A02G017400	595
TraesCS1A02G017500	1514
TraesCS1A02G017600	1537
TraesCS1A02G017700	1779
TraesCS1A02G017800	4367.468
TraesCS1A02G017900	2480.39
TraesCS1A02G018000	2288.684
TraesCS1A02G018100	4386.091
TraesCS1A02G018200	663
TraesCS1A02G018300	2781.487
TraesCS1A02G018400	4333.346
TraesCS1A02G018500	3331.211
TraesCS1A02G018600	2280.994
TraesCS1A02G018700	1200.694
TraesCS1A02G018800	2995.72306313924
TraesCS1A02G018900	1466.428
TraesCS1A02G019000	1090.896
TraesCS1A02G019100	984
TraesCS1A02G019200	1832.166
TraesCS1A02G019300	522
TraesCS1A02G019400	1008
TraesCS1A02G019500	1134
TraesCS1A02G019600	1242
TraesCS1A02G019700	840
TraesCS1A02G019800	840
TraesCS1A02G019900	1161
TraesCS1A02G020000	151
TraesCS1A02G020100	417.5
TraesCS1A02G020153	259
TraesCS1A02G020200	1031
TraesCS1A02G020300	1011.627
TraesCS1A02G020400	5121.275
TraesCS1A02G020500	1617.265
TraesCS1A02G020600	1580.862
TraesCS1A02G020700	3156.181
TraesCS1A02G020800	1440
TraesCS1A02G020900	70
TraesCS1A02G021000	40
TraesCS1A02G021100	1060.856
TraesCS1A02G021200	2572.126
TraesCS1A02G021300	251
TraesCS1A02G021400	40
TraesCS1A02G021500	747
TraesCS1A02G021600	1272
TraesCS1A02G021700	5296.853
TraesCS1A02G021800	5551.595
TraesCS1A02G021900	204
TraesCS1A02G022000	44
TraesCS1A02G022100	24
TraesCS1A02G022200	31
TraesCS1A02G022300	24
TraesCS1A02G022400	818
TraesCS1A02G022500	1554
TraesCS1A02G022600	29
TraesCS1A02G022700	1541
TraesCS1A02G022800	1212
TraesCS1A02G022900	219
TraesCS1A02G023000	2153
TraesCS1A02G023100	1203
TraesCS1A02G023205	1380
TraesCS1A02G023200	1050
TraesCS1A02G023300	1117
TraesCS1A02G023400	4553.66883666192
ENSRNA050009800	79
TraesCS1A02G023500	4129
TraesCS1A02G023600	3633
TraesCS1A02G023700	458.629
TraesCS1A02G023800	2325.685
ENSRNA050009802	72
TraesCS1A02G023900	1301
TraesCS1A02G024000	1185
