feature_id	SRR26553585	SRR26553586	SRR26553587	SRR26553588	SRR26553594	SRR26553593	SRR2545903	SRR2545902	SRR2545899	SRR2545898	SRR2545901	SRR2545900	SRR2545897	SRR2545896
GLYMA_10G165800	908.544178677266	908.544178677266	908.544178677266	908.544178677266	908.544178677266	908.544178677266	903.087	920.88	896.108	904.264	867.885	915.11	922.131	940.702
GLYMA_10G165900	3175.465	3168.827	3182.183	3184.378	3241.362	3303.214	3659.159	3631.436	3567.152	3658.717	3504.242	3695.262	3650.224	3696.186
GLYMA_10G166000	848.666759275513	846.672807419612	850.195140726012	843.329268832185	873.516134320738	873.770566057673	979.82079144435	996.204876327531	974.080879014946	983.934972910004	978.516352075262	1002.94445640211	988.684882953407	996.102835033997
GLYMA_10G166100	5113.296	5227.262	5025.809	4912.022	5056.15	5150.146	3698.421	3759.44	3627.967	3770.372	3435.009	3918.59	4020.977	3899.741
GLYMA_10G166200	1868.162	1879.963	1844.63424432914	1852.58	1881.16590328754	1969.463	2175.239	2194.04	2144.304	2241.2999763963	2046.26644903097	2335.4209289269	2322.2464350819	2283.72019120821
GLYMA_10G166300	1285.655	1301.336	1352.075	1541.57690182539	1347.121	1345.745	1691.19	1756.763	1673.459	1632.992	1659.287	1698.565	1707.122	1733.367
GLYMA_10G166400	1740.059	1768.919	1749.64	1765.581	1737.301	1790.94	1778.281	1728.979	1738.671	1821.767	1675.793	1802.128	1798.339	1813.634
GLYMA_10G166500	2241.546	2279.376	2334.465	2355.827	2331.96	2347.239	2711.771	2794.878	2662.39	2633.708	2616.148	2720.983	2748.302	2791.818
GLYMA_10G166600	3525.131	3650.619	3463.067	3486.263	3477.537	3600.872	2886.281	2871.046	2800.398	2977.79	2613.253	3067.526	3096.546	3078.994
GLYMA_10G166700	1514.391	1513.127	1502.378	1517.218	1541.227	1588.518	1786.048	1763.587	1719.803	1759.412	1673.941	1800.444	1800.654	1822.339
GLYMA_10G166800	1622.175	1656.466	1659.279	1700.817	1635.515	1675.643	1755.736	1723.761	1702.081	1757.49	1660.75	1764.582	1749.488	1768.367
GLYMA_10G166900	8981.525	9433.405	9092.44	9275.609	8787.714	8932.391	7071.339	7290.087	7005.015	7412.196	6392.31	7807.029	7959.496	7673.827
GLYMA_10G167000	901.857510844683	820.698323192732	826.653420978085	859.436812323714	882.93356035772	892.977986215214	1032.91211314006	986.715286517426	1020.81485912376	1049.33427389871	957.772054954765	1026.45681706961	984.550840957775	1033.9399812264
GLYMA_10G167100	7185.94936672508	8367.87	7185.94936672508	8127.251	7185.94936672508	7790.58	6721.26	6851.963	6604.248	6893.764	5955.453	7250.618	7513.032	7320.601
GLYMA_10G167200	1815.82	1830.01	1828.781	1840.153	1842.134	1880.588	1864.271	1844.32	1813.304	1868.23	1766.551	1869.399	1873.834	1897.82
GLYMA_10G167300	2333.709	2338.331	2324.309	2322.719	2355.451	2401.565	2366.067	2333.183	2310.411	2378.917	2274.511	2380.009	2360.088	2381.539
GLYMA_10G167400	284	280	286	286	287	285.441	386.197	381.88	379.617	387.626	369.817	390.085	388.609	392.767
GLYMA_10G167500	1224.931	1257.339	1241.138	1269.616	1238.88	1301.705	1416.73	1401.567	1363.227	1438.27	1297.759	1488.735	1474.747	1479.266
GLYMA_10G167600	709.894	687.822	690.097	696.837	722.746	748.346	839.194	823.129	823.501	852.769	807.122	843.165	839.885	850.687
GLYMA_10G167700	1805.95162213677	1805.95162213677	1805.95162213677	1805.95162213677	1805.95162213677	1805.95162213677	1789.443	1769.618	1714.665	1855.462	1573.413	1905.346	1931.541	1939.544
GLYMA_10G167800	10633.301	11055.234	10408.233	10363.293	10499.325	10813.416	8022.467	8034.193	7723.882	8170.146	7060.215	8547.829	8706.284	8600.703
GLYMA_10G167900	321.40275581263	321.40275581263	321.40275581263	321.40275581263	321.40275581263	321.40275581263	316.778	321.40275581263	310.921	328.261	295.54	333.774	331.915	334.678
GLYMA_10G168000	108.642857142857	108.642857142857	108.642857142857	108.642857142857	108.642857142857	108.642857142857	108.642857142857	108.642857142857	108.642857142857	108.642857142857	108.642857142857	108.642857142857	108.642857142857	108.642857142857
GLYMA_10G168100	9878.323	10211.031	9605.956	9541.671	9772.634	10061.283	7466.844	7470.721	7194.032	7599.892	6608.329	7940.13	8075.691	7979.478
GLYMA_10G168200	10304.769	10591.297	9950.557	9876.731	10194.572	10493.967	9109.36359543139	9109.36359543139	7503.442	7886.811	6885.69	9109.36359543139	8414.227	9109.36359543139
GLYMA_10G168300	2898.148	2952.319	2913.171	2910.065	2923.228	2975.128	2848.029	2799.716	2797.564	2867.006	2679.422	2873.172	2900.79	2921.957
GLYMA_10G168400	1228.35714285714	1228.35714285714	1228.35714285714	1228.35714285714	1228.35714285714	1228.35714285714	1228.35714285714	1228.35714285714	1228.35714285714	1228.35714285714	1228.35714285714	1228.35714285714	1228.35714285714	1228.35714285714
GLYMA_10G168500	1241.35714285714	1241.35714285714	1241.35714285714	1241.35714285714	1241.35714285714	1241.35714285714	1241.35714285714	1241.35714285714	1241.35714285714	1241.35714285714	1241.35714285714	1241.35714285714	1241.35714285714	1241.35714285714
GLYMA_10G168600	5125.876	5281.847	5181.805	5282.716	5143.111	5309.94	4952.055	4910.589	4825.196	5136.745	4564.452	5207.934	5184.814	5187.391
GLYMA_10G168700	3857.48784946747	3695.37236647289	3740.29219691362	3752.69400976742	3880.60229633337	3968.32535735146	4826.18154904083	4585.04239798226	4745.25515837203	4906.5867424559	4463.91333559949	4578.80450828267	4496.9615903994	4941.9028612065
GLYMA_10G168800	440.006295442099	440.006295442099	440.006295442099	440.006295442099	440.006295442099	440.006295442099	443.309	430.305	440.006295442099	440.006295442099	430.378	450.431	440.627	445.37
GLYMA_10G168900	881.332091794636	881.332091794636	783.009	881.332091794636	881.332091794636	881.332091794636	895.557	883.748	883.117	909.496	863.336	904.61	903.038	913.906
GLYMA_10G169000	4203.169	4284.509	4187.13	4237.043	4250.061	4372.928	4078.969	4091.592	4008.371	4142.378	3792.876	4204.57	4307.426	4328.725
GLYMA_10G169100	1051.43881672428	1051.43881672428	1051.43881672428	949.028	1051.43881672428	1051.43881672428	1051.43881672428	1051.43881672428	1051.43881672428	1111.364	1051.43881672428	1051.43881672428	1102.089	1051.43881672428
GLYMA_10G169200	2483.1691209227	2483.1691209227	2483.1691209227	2483.1691209227	2483.1691209227	2483.1691209227	2483.1691209227	2483.1691209227	2483.1691209227	2555.688	2412.708	2483.1691209227	2483.1691209227	2483.1691209227
GLYMA_10G169300	951.620056361953	952.681394020593	950.885926741644	958.174285195223	968.530423187559	996.657286761413	1067.00721275887	1050.06377845976	1032.33831342129	1081.44852175049	1019.12378706577	1081.39038110632	1073.17373670777	1076.96201032674
GLYMA_10G169400	214.308378333653	214.308378333653	214.308378333653	214.308378333653	214.308378333653	214.308378333653	214.308378333653	214.308378333653	214.308378333653	214.308378333653	203.987	214.308378333653	214.308378333653	225.152
GLYMA_10G169500	152	152	152	152	152	152	152	152	152	152	152	152	152	152
GLYMA_10G169600	1626.79	1639.0426678931	1609.047	1634.997	1658.385	1717.55127512746	1628.88338170005	1644.41372184155	1638.78508848614	1680.62290442783	1638.32409396777	1716.95971771154	1718.19833201747	1748.10908869498
GLYMA_10G169700	137.54626122281	87	137.54626122281	137.54626122281	90	137.54626122281	174	137.54626122281	137.54626122281	170	173	169	137.54626122281	137.54626122281
GLYMA_10G169800	2553.76660759493	2553.76660759493	2553.76660759493	2553.76660759493	2553.76660759493	2553.76660759493	2573.45	2520.342	2527.922	2608.252	2480.268	2583.343	2557.595	2581.361
GLYMA_10G169900	421.420884242498	421.420884242498	421.420884242498	421.420884242498	421.420884242498	421.420884242498	477.992	474.969	474.076	332.990723787537	421.420884242498	482.437	421.420884242498	323.95875214508
GLYMA_10G170000	709.357142857143	709.357142857143	709.357142857143	709.357142857143	709.357142857143	709.357142857143	709.357142857143	709.357142857143	709.357142857143	709.357142857143	709.357142857143	709.357142857143	709.357142857143	709.357142857143
GLYMA_10G170100	237.188	237.188	237.188	237.188	237.188	237.188	237.188	237.188	237.188	237.188	237.188	237.188	237.188	237.188
GLYMA_10G170200	1344.057	1362.7	1375.521	1392.465	1368.988	1412.325	1529.276	1507.189	1481.65	1525.997	1432.526	1527.25	1535.161	1560.072
GLYMA_10G170300	829.327	824.006	854.094	856.22	856.458	869.912	1061.376	1049.852	1047.38	1061.591	1044.004	1047.43	1043.214	1060.503
GLYMA_10G170400	1047.957	1049.116	1044.117	1049.155	1063.395	1107.983	1146.56	1117.112	1104.75	1162.902	1059.863	1171.734	1169.019	1181.062
GLYMA_10G170500	935.212012595563	860.449868244996	852.039362909566	764.12513608533	887.148259396988	977.409686374727	976.09279387872	949.080235058871	928.713699416475	1003.4732043862	917.191769095081	925.912442347997	898.687657654753	1009.43375905893
GLYMA_10G170600	1192.491	1190.856	1223.193	1217.126	1231.97	1244.5	1417.485	1418.507	1400.996	1405.791	1382.476	1408.365	1416.321	1436.441
GLYMA_10G170700	294	312.159862139573	292	287	291	281	324.839	335.56	324.453	321.352	325.597	333.19	326.647	329.358
GLYMA_10G170800	1961.51490590824	1950.03889959877	1950.97661784716	1953.51024925406	2013.2007643429	2040.16388976754	1935.16138730573	1891.26173983038	1768.15982028722	1785.21714761404	1746.6135615319	1917.10704409899	1814.72078925921	1879.86212482478
GLYMA_10G170900	461.239554048764	461.239554048764	461.239554048764	461.239554048764	461.239554048764	461.239554048764	463.441	461.64	455.886	464.53	455.718	463.801	458.528	466.499
GLYMA_10G171000	878.357142857143	878.357142857143	878.357142857143	878.357142857143	878.357142857143	878.357142857143	878.357142857143	878.357142857143	878.357142857143	878.357142857143	878.357142857143	878.357142857143	878.357142857143	878.357142857143
GLYMA_10G171100	728.357142857143	728.357142857143	728.357142857143	728.357142857143	728.357142857143	728.357142857143	728.357142857143	728.357142857143	728.357142857143	728.357142857143	728.357142857143	728.357142857143	728.357142857143	728.357142857143
GLYMA_10G171200	670.444688955807	670.444688955807	670.444688955807	670.444688955807	670.444688955807	670.444688955807	677.643	663.936	670.444688955807	670.444688955807	664.918	675.393	670.444688955807	670.444688955807
GLYMA_10G171300	2222.36287880208	2263.08432849408	2227.7056223097	2234.48113020165	2252.65521368909	2291.76714758851	2110.40734761961	2089.81746813657	2054.5909275159	2124.53431827179	1975.45293689661	2130.15740175039	2147.38535392033	2173.18858941261
GLYMA_10G171400	1954.67140170794	1954.67140170794	1954.67140170794	1954.67140170794	1954.67140170794	1954.67140170794	1982.258	1954.67140170794	1954.67140170794	1954.67140170794	1898.682	1984.307	1954.67140170794	1954.67140170794
GLYMA_10G171500	1436.13	1443.65	1450.858	1465.155	1461.106	1486.587	1645.701	1631.023	1603.28	1623.489	1585.363	1641.162	1636.004	1656.653
GLYMA_10G171600	1104.17513113378	1126.73870439138	1009.95245820757	1049.78155522159	1280.42041319689	1239.7012163142	1075.22033035867	1140.39594330117	1047.94485637292	1058.33260026475	1089.26774154814	1080.98251120341	1075.49477805982	1101.85222636902
GLYMA_10G171700	8796.586	9352.715	8380.15479682601	8993.27552804035	8679.052	8256.58865869641	8325.47	8431.922	8202.569	8566.985	7609.111	8899.701	9185.792	8967.168
GLYMA_10G171800	446.965	442.787	447.083	445.153	453.242	467.238	545.404	538.521	531.612	541.366	523.783	547.235	542.593	548.22
GLYMA_10G171900	2778.949	2758.086	2807.529	2802.386	2862.72	2883.308	3049.54419349356	3073.90127669355	3015.60471508856	3018.74712488568	2992.27749660665	3047.08532642796	3044.08098738001	3063.15184899963
GLYMA_10G172000	1426.261	1380.948	1371.971	1365.39	1453.048	1480.722	1557.074	1516.477	1512.852	1553.067	1497.003	1556.615	1528.41	1539.329
GLYMA_10G172100	3204.80802625756	3311.53282863018	3222.55434277302	3264.78262627721	3190.6865131003	3286.1077883734	2954.2850467325	2927.6123988121	2859.13202987353	3001.8274654773	2703.65890773571	3058.81399568766	3070.75049417877	3077.02596014744
GLYMA_10G172200	2958.591	3048.164	3040.346	3059.975	2984.105	3049.467	2976.82581929616	2946.90664362827	2875.038	2978.141	2764.99152571303	3000.60787329809	3025.60339028543	3075.73359637463
GLYMA_10G172300	6056.60657815985	6185.33722535591	5972.35666155566	5955.481247779	6028.19445391415	6177.03446860486	4944.63092725513	4933.52315163012	4814.12067346012	4942.82350419043	4525.94802396338	5080.87399834021	5223.32994969772	5227.81948226109
GLYMA_10G172400	2616.112	2622.432	2676.779	2693.144	2697.414	2726.243	2947.825	2932.038	2880.149	2929.379	2859.944	2922.998	2911.495	2954.617
GLYMA_10G172500	3213.2762874358	3622.52345155691	3172.26721966905	3342.35974908245	3442.09154064575	3244.39516008262	3827.09305402923	3518.67047672089	3407.65430395191	3561.30313650072	3515.66156224708	3531.42762569413	3272.11409523897	3507.56199014875
GLYMA_10G172600	2697.507	2692.112	2652.922	2647.47	2706.211	2686.60656615426	2594.956	2559.32	2542.719	2607.716	2474.499	2614.865	2631.988	2643.857
GLYMA_10G172700	7621.132	8032.449	7786.602	7842.08	7388.075	7645.4	6659.999	6737.094	6605.115	6889.479	5970.145	7164.355	7401.914	7214.315
GLYMA_10G172800	3469.55	3438.927	3401.615	3404.944	3502.564	3601.511	3646.968	3584.935	3560.389	3665.529	3463.281	3701.372	3688.041	3708.162
GLYMA_10G172900	2145.45542222318	2121.21777772334	2144.08988544266	2119.44756566279	2195.86692478772	2223.39273332733	2370.603	2348.7714774241	2336.83	2363.41737747852	2311.91	2372.856	2354.229	2371.8100667836
GLYMA_10G173000	4955.10153920733	5115.63917771893	4928.97561207195	4883.29028867623	4950.64323689914	5066.75605458933	4397.60423907471	4381.47787268196	4294.20837917427	4427.27147697054	4055.77635481947	4532.52035785845	4612.52520734654	4608.23443330997
GLYMA_10G173100	420.62938368239	357.772	291	314.011913920318	291	420.62938368239	489.824	487.05	489.786	489.804	486.022	483.279	486.291	493.247
GLYMA_10G173200	293	298	291	286	291	283.096	374.855	376.927	369.666	371.831	366.271	375.902	373.46	379.114
GLYMA_10G173300	4621.625	4727.14	4522.08	4484.449	4547.318	4640.173	3688.005	3708.964	3646.607	3777.194	3408.601	3893.281	3968.454	3881.974
GLYMA_10G173400	1468.35384816284	1468.35384816284	1468.35384816284	1468.35384816284	1468.35384816284	1468.35384816284	1485.514	1473.956	1455.673	1467.313	1443.656	1473.502	1466.414	1481.245
GLYMA_10G173500	2122.318	1948.4432737061	1859.96289199299	1893.9458644942	2023.65543276948	1792.887	2120.39146069208	2139.3091423035	2141.67438394219	2214.06277754197	2025.9997041952	2104.06873488192	2086.54573872434	2261.06435781378
GLYMA_10G173600	293	291	268.553420315783	268.553420315783	268.553420315783	281	268.553420315783	268.553420315783	268.553420315783	268.553420315783	268.553420315783	217.098	268.553420315783	268.553420315783
GLYMA_10G173700	662.408	649.05	670.316	666.805	686.828	694.663	793.883	781.947	794.358	799.819	786.768	786.939	784.094	792.36
GLYMA_10G173800	1684.548	1688.43	1731.469	1731.082	1746.692	1749.608	1962.738	2007.762	1936.501	1914.677	1914.799	1966.438	1971.12	1994.257
GLYMA_10G173900	643.590948135249	643.590948135249	527.971	538.32	643.590948135249	567.287	697.629	679.457	676.077	708.187	654.768	717.35	709.409	643.590948135249
GLYMA_10G174000	838.024	863.761	856.95	880.291	845.383	881.679	1013.052	1013.759	981.097	1023.576	937.164	1047.973	1055.321	1069.207
GLYMA_10G174100	320.506	302.87	306.123	303.326	325.864	338.071	420.562	405.784	415.662	427.124	417.699	422.146	411.141	412.597
GLYMA_10G174200	591.293	593.929	612.759	611.001	622.962	626.994	854.295	926.339	848.249	814.125	829.151	887.684	898.003	912.87
GLYMA_10G174300	969.241	976.749	959.264	969.005	961.262	1003.066	972.989977577807	972.989977577807	972.989977577807	972.989977577807	972.989977577807	972.989977577807	972.989977577807	972.989977577807
GLYMA_10G174400	985.857142857143	985.857142857143	985.857142857143	985.857142857143	985.857142857143	985.857142857143	985.857142857143	985.857142857143	985.857142857143	985.857142857143	985.857142857143	985.857142857143	985.857142857143	985.857142857143
GLYMA_10G174500	1084.641	1022.864	1087.31571978686	1087.31571978686	1046.132	1065.626	1087.31571978686	1087.31571978686	1087.31571978686	1087.31571978686	1132.495	1087.31571978686	1087.31571978686	1179.784
GLYMA_10G174600	634.024564768312	634.024564768312	634.024564768312	634.024564768312	634.024564768312	634.024564768312	637.861	639.62	631.826	634.024564768312	627.989	635.348	628.799	636.827
GLYMA_10G174700	1160.87899683166	1443.94621897574	1150.70326221884	1169.37568371264	1496.70498835347	1228.35265461777	1342.02403876213	1399.69229352001	1202.01110078231	1338.03830219415	1285.262021327	1297.20125939271	1312.52670068555	1373.21172955551
GLYMA_10G174800	130.767734024131	130.767734024131	130.767734024131	130.767734024131	130.767734024131	130.767734024131	129.558	129.465	128.455	133.168	121.412	131.346	134.439	139.006
GLYMA_10G174900	939.679465264284	939.679465264284	731.501	730.36	939.679465264284	939.679465264284	1139.362	1248.262	817.217	849.851	1225.91	939.679465264284	939.679465264284	939.679465264284
GLYMA_10G175000	1545.933	1547.303	1537.454	1550.911	1576.632	1621.499	1790.5	1816.639	1752.748	1769.505	1696.312	1832.715	1852.447	1865.634
GLYMA_10G175100	1175.35714285714	1175.35714285714	1175.35714285714	1175.35714285714	1175.35714285714	1175.35714285714	1175.35714285714	1175.35714285714	1175.35714285714	1175.35714285714	1175.35714285714	1175.35714285714	1175.35714285714	1175.35714285714
