feature_id	SRR26553585	SRR26553586	SRR26553587	SRR26553588	SRR26553594	SRR26553593	SRR2545903	SRR2545902	SRR2545899	SRR2545898	SRR2545901	SRR2545900	SRR2545897	SRR2545896
GLYMA_10G265200	1.269804	0.830775	0.412697	0.51224	0.812966	1.000381	1.179972	1.465197	1.540071	1.577363	1.20184	1.470174	1.372288	2.155578
GLYMA_10G265300	0	0	0.38912	0.048536	0.393683	0.10869	0	0	0	0.047531	0.041357	0	0	0
GLYMA_10G265400	2.699594	7.364001	6.794502	8.300011	3.463996	3.220383	4.887638	4.437344	2.53016	2.745569	5.693646	5.035863	3.01962	3.343085
GLYMA_10G265500	0.340895	0.431426	0.443736	0.527569	0.36182	0.409208	0.332168	0.344933	0.753033	0.691054	0.335605	0.357474	0.644109	0.654966
GLYMA_10G265600	1.219113	2.963295	5.034198	3.074177	2.029153	1.66008	2.992121	4.898411	2.357722	1.963035	3.563939	5.617817	3.475114	2.780629
GLYMA_10G265700	0.038243	0.042479	0.051606	0.052462	0.059837	0.069941	0.09469	0.080042	0.080008	0.035084	0.096845	0.090759	0.119401	0.050688
GLYMA_10G265800	3.920071	2.187175	3.330434	1.522909	3.879244	3.233171	2.003716	3.335318	3.338029	4.009626	2.181162	3.34635	3.742941	3.940172
GLYMA_10G265900	17.570588	11.61642	13.358146	9.35709	18.516471	20.616027	12.671484	14.423458	14.483657	16.098326	15.664391	12.401617	17.000907	15.406036
GLYMA_10G266000	18.021003	12.210764	10.716594	8.590783	14.214368	13.14173	8.839564	7.27954	12.437022	12.686377	8.701294	8.127743	10.934475	12.460342
GLYMA_10G266100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_10G266200	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_10G266300	0.156627	0.23126	0.317375	0.720496	0.805139	0.586245	301.959574	262.835833	14.240591	5.453184	302.68758	228.447273	3.798267	8.869365
ENSRNA050000530	0	0	0	0.675442	0	0	10.22236	10.525184	16.102326	13.673587	8.217307	14.86057	7.894111	14.81094
GLYMA_10G266400	16.606045	16.50368	17.547343	10.373762	20.341179	18.805185	25.821999	23.645176	23.176997	25.187781	23.698344	22.330034	23.422015	20.872303
GLYMA_10G266500	0	0	0	0	0.168919	0	7.416298	9.245571	20.237849	21.970218	6.522366	6.701052	15.281772	12.291738
GLYMA_10G266600	9.503812	6.623502	8.208362	7.85999	9.671417	11.005034	17.375546	17.295026	19.89946	22.145821	18.454088	17.005079	17.96238	20.076616
GLYMA_10G266700	1.045123	0.957154	2.508412	1.197965	2.293917	0.972209	0	0	0	0	0.073382	0	0.085406	0
GLYMA_10G266800	1.675449	0.525137	1.051925	1.303051	0.431477	1.87021	0	0	0	0	0	0	0	0
GLYMA_10G266900	25.475783	17.225873	19.896332	15.971438	26.304599	24.052877	71.004234	68.261875	18.123434	17.627924	72.256414	65.593418	16.381046	18.178649
GLYMA_10G267000	12.437569	21.033364	22.886799	19.089954	11.198575	11.469324	1.786117	1.785229	1.991779	1.657664	2.186487	2.322916	1.803572	1.914059
GLYMA_10G267100	13.018491	10.900885	13.51573	9.404482	12.378663	14.197814	8.271648	6.469118	10.310362	11.849614	6.952059	5.762236	10.553069	9.674428
GLYMA_10G267200	37.478483	59.948209	81.554297	85.21541	37.08988	45.366531	71.900985	80.726025	97.843162	84.940119	79.814908	89.940788	98.462297	98.096732
GLYMA_10G267300	0.20333	0	0.067619	0.506293	0.34039	0.323316	0.14095	0	0	0.045315	0.201275	0.13253	0	0.138532
GLYMA_10G267400	12.465992	9.570254	8.668277	8.274889	13.084591	15.881716	5.453426	6.581004	8.282687	6.817344	6.959427	5.249467	8.365003	7.771491
GLYMA_10G267500	2.948528	1.638872	1.494823	2.505205	1.708205	3.194826	5.901632	5.983308	12.417265	14.906581	6.630763	5.615184	10.266903	12.736149
GLYMA_10G267600	6.824209	4.43009	2.074938	3.927912	9.485575	13.296022	0.620468	1.09017	1.888717	1.548856	0.534756	1.029854	1.625931	1.839849
GLYMA_10G267700	1.088717	3.669197	3.028212	14.004477	2.906487	6.039358	3.99487	6.809216	11.813063	10.946537	4.952825	6.036432	21.829095	16.6658
GLYMA_10G267800	37.540887	55.423386	53.36478	33.335951	30.921414	37.926379	2.434823	3.703011	4.374659	5.27041	2.818429	2.701177	5.898624	7.720629
GLYMA_10G267900	3.37962	3.299955	1.632039	0.274775	3.175719	1.848146	0.782976	0.109895	0	0.213358	0.285848	0.632956	0.348624	0.672627
GLYMA_10G268000	39.95802	30.831365	28.195688	27.52682	39.843128	39.885725	6.038779	5.592928	6.988911	6.497039	7.518411	5.394575	7.623272	6.95313
GLYMA_10G268100	0.535121	0.130956	0.782295	0.64063	0.074855	0.070567	1.50193	2.63595	1.981209	1.433814	1.343834	3.207611	1.908303	1.82519
GLYMA_10G268200	0	0	0	0	0	0	0	0.055712	0.061015	0	0.04906	0	0.058932	0
GLYMA_10G268300	4.118829	5.485464	9.671624	3.534743	5.277976	8.392622	20.134786	23.68355	18.763828	23.999644	33.836484	29.427912	26.855653	22.464382
GLYMA_10G268400	0	0	0	0	0	0	0	0.136501	0.60045	0.749411	0.068738	0.133734	0.437746	0.492442
GLYMA_10G268500	11.860714	19.729505	21.362882	19.598553	15.552806	18.344365	36.666921	38.454129	53.950668	45.467312	40.265501	46.719898	56.635509	48.440389
GLYMA_10G268600	8.226804	7.210742	6.855704	6.243573	7.860678	9.82423	4.827147	5.564806	5.523768	5.491405	6.958834	5.786904	6.123024	5.683087
GLYMA_10G268700	34.005143	23.742542	22.36099	17.124243	28.226511	35.875157	26.79068	29.969039	32.71909	38.663637	28.72988	29.135226	32.83567	32.66787
GLYMA_10G268800	3.098174	3.134025	0.888917	0.230859	2.878904	4.086121	0	0.160596	0	0	0.086424	0	0	0.084824
GLYMA_10G268900	10.481201	9.87518	6.784762	5.014982	10.527385	11.585315	9.271168	10.81018	13.583479	15.910051	7.507003	6.967113	14.176831	14.910676
GLYMA_10G269000	0	5.038073	16.364107	4.974271	0	0.763941	0	0	0	0	0	0	0	0
GLYMA_10G269100	4.705317	3.266184	5.914421	1.076997	5.615952	4.301479	1.785801	1.672846	3.048329	1.981627	1.076568	1.192139	2.899552	2.196111
GLYMA_10G269200	15.427118	11.114191	10.538764	6.108926	15.480607	6.63934	1.115496	3.200258	4.836042	9.592274	0	2.057946	4.488271	8.596116
GLYMA_10G269300	0.221299	0.233314	0.208276	0.246381	0.344865	0.143197	2.702532	1.852295	2.277206	2.032564	2.408341	2.140101	1.638759	1.673091
GLYMA_10G269400	2.405834	2.88119	5.104035	14.154579	1.340735	1.868437	8.442877	11.531098	12.107557	16.107669	9.26914	6.846125	16.28353	18.147443
GLYMA_10G269500	24.344276	12.417046	15.742334	8.883363	24.623806	22.161565	32.811601	28.881876	39.268729	39.728152	29.24331	31.369112	42.562829	41.320657
GLYMA_10G269600	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_10G269700	4.247487	6.67937	15.873576	9.584005	2.654951	5.542684	17.480245	27.344029	33.403948	28.666408	15.525875	27.64213	38.166724	38.80631
GLYMA_10G269800	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_10G269900	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_10G270000	4.586905	5.375907	6.708625	4.303387	5.378357	5.851214	8.679624	9.282157	3.555186	3.899995	10.071904	9.073597	3.535705	3.258611
GLYMA_10G270100	0.20485	0.329404	0.724674	0.385311	0.530994	0.483119	3.989372	4.441	8.842614	8.518524	3.710279	3.34981	8.395221	6.944136
GLYMA_10G270200	5.687745	4.721717	5.346547	5.50557	4.682254	6.114276	32.490643	25.166221	31.496411	38.954163	33.928636	24.141303	26.289672	30.454112
GLYMA_10G270300	8.230088	7.115689	6.877471	6.15558	8.024172	10.890036	17.48827	14.553364	20.685349	17.16054	15.930806	18.382365	20.012104	20.328475
GLYMA_10G270400	2.983087	2.474182	3.147059	1.28567	2.82393	3.856539	2.252245	2.363366	3.567731	3.486844	3.272758	3.017536	4.368068	3.897283
GLYMA_10G270500	0	0	0	0	0.638376	1.27793	0	0	0	0	0	0	0.161049	0
GLYMA_10G270600	1.831616	4.105456	6.511169	4.594624	1.976369	2.197642	2.610017	2.715306	4.520688	4.497216	3.466486	4.115428	4.536263	5.001576
GLYMA_10G270700	5.497887	4.520842	3.490188	3.245793	7.945168	8.061023	1.249376	1.224174	1.117705	0.395798	2.021723	2.453813	0.615565	1.389978
GLYMA_10G270800	13.712124	24.661084	23.716667	10.909854	14.410512	14.739752	9.090064	13.438396	14.502728	10.839817	11.551188	14.830483	17.5919	14.809505
GLYMA_10G270900	12.062827	6.212512	7.745927	3.00322	4.205821	3.281963	12.468143	15.325993	10.270258	10.316026	12.895131	16.056973	12.794976	12.943103
GLYMA_10G271000	19.57943	25.583577	43.512708	19.406896	16.661869	13.661586	17.920439	13.800069	15.377977	16.894018	15.935894	13.053896	13.305197	12.98978
GLYMA_10G271100	18.935822	13.62497	13.063225	14.185738	16.502556	16.855015	25.296276	28.421906	27.217448	26.613211	29.902438	29.162811	24.764887	27.750011
GLYMA_10G271200	3.241188	3.707776	4.196577	7.610625	3.918958	4.122945	24.489236	29.242331	9.09606	9.520859	29.865178	29.975125	11.523909	10.676931
GLYMA_10G271300	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_10G271400	0	0.033553	0.022697	0.174272	0.057313	0.127042	0.218397	0.208771	0.520623	0.47187	0.286535	0.373102	0.339579	0.450158
GLYMA_10G271500	2.393766	9.502755	21.479382	7.792883	3.255574	1.758156	29.471981	27.411523	17.119037	18.727723	28.116883	25.972491	15.257419	16.142826
GLYMA_10G271600	6.57127	16.035055	17.519056	16.221757	5.87051	5.829739	2.490921	3.450315	2.00718	3.120299	3.01384	3.095791	3.35103	2.833152
GLYMA_10G271700	6.260268	14.382545	13.810618	9.896361	4.531132	5.586427	0.288161	0.538025	0.688151	1.075184	0.37252	0.617247	1.143573	0.614592
GLYMA_10G271800	2.002851	2.47249	3.565244	5.614562	2.278085	2.126289	2.818741	3.838275	0.368682	0.890879	3.146949	3.687056	1.525213	0.481496
GLYMA_10G271900	0.014312	0.237841	0.840127	0.27226	0.049817	0.023352	0.774172	1.123888	1.474719	1.493357	1.04937	1.031514	1.362169	1.255382
GLYMA_10G272000	0.769194	0.259051	0.288865	0.397859	0.907842	2.503143	29.822393	33.610769	0.880621	0.652035	51.15124	45.799108	1.282697	2.202527
GLYMA_10G272100	0	0	0	0	0	0	0	0	0.342176	0	0	0.151395	0	0.156125
GLYMA_10G272200	11.786893	14.719873	15.960663	11.320741	11.870963	15.044239	18.384988	19.644894	21.155596	20.59523	19.695704	21.256808	24.425599	22.463176
GLYMA_10G272300	0.075302	0.285691	0.223265	0.147665	0.062644	0.01181	3.893209	4.020979	7.918418	5.804757	3.38635	2.988277	8.717989	5.214443
GLYMA_10G272400	15.060641	18.941366	20.163663	17.643928	16.898897	17.634714	28.588047	28.727562	32.586278	33.605853	24.384535	32.077715	34.959209	32.357945
GLYMA_10G272500	0.237387	0.243384	0.613465	0.76001	0.354504	0.404469	6.549379	5.65499	3.761721	3.560261	7.340782	5.643142	3.302945	3.106118
GLYMA_10G272600	0	0	0	0	0	0	0.043146	0.041274	0.091444	0	0.037667	0	0	0
GLYMA_10G272700	0.545432	0	0.751375	0	0.818288	1.530493	2.348998	0.963653	1.624588	1.792338	1.179876	1.510299	1.601749	2.066508
GLYMA_10G272800	31.769358	40.489997	40.556114	33.475345	31.864381	32.625806	25.984332	31.080125	32.058871	37.402958	31.092052	32.188093	36.607994	32.079914
GLYMA_10G272900	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_10G273000	0.961478	0.541278	0.563305	0.754764	2.129059	1.244584	0.181583	0	0.189289	0.266788	0	0	0	0.088758
GLYMA_10G273100	9.910082	9.215365	11.308174	7.176467	8.563256	11.544668	7.626517	7.950894	7.409765	8.923372	7.155812	8.634774	9.949454	9.256042
GLYMA_10G273200	0	0.022476	0	0	0	0	2.591625	2.44281	0.152622	0.10243	2.034319	1.627423	0.086214	0.124918
GLYMA_10G273300	0	0	0	0.269528	0	0	124.836674	191.24126	35.04937	23.15577	131.635252	113.386004	38.988062	40.486748
GLYMA_10G273400	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_10G273500	0.006964	0	0	0	0	0.015069	0.038826	0.009085	0	0.008921	0.018422	0	0.017299	0.042891
GLYMA_10G273600	3.842746	2.605691	2.529153	2.921976	3.070422	3.168462	4.339008	5.618766	6.511307	8.443388	3.583344	6.033044	7.790563	6.55956
GLYMA_10G273700	4.336468	4.195418	8.274714	4.40449	4.447971	6.174756	4.589928	5.42052	4.921265	4.691356	5.51537	5.950402	6.65647	6.083233
GLYMA_10G273800	0	0	0	0	0.044461	0	0	0	0	0	0	0	0	0.021917
GLYMA_10G273900	4.325252	2.941128	7.152293	0.814159	4.941075	4.89598	0.455342	1.330728	1.603376	1.406496	0.914404	1.766532	1.006101	1.623206
GLYMA_10G274000	8.542722	8.646198	8.825076	5.804901	9.652834	10.761174	31.405792	31.129974	27.966389	25.554984	28.09132	26.910518	26.811856	27.851185
GLYMA_10G274100	2.137425	10.556352	18.113854	10.671223	2.529695	3.244167	4.394991	3.086173	5.134848	5.232458	5.426995	4.293368	5.33345	7.008124
GLYMA_10G274200	0.747182	3.138358	4.428774	1.146568	0.569255	0.221185	0.704863	1.154821	1.11403	0.952635	1.156203	0.858513	2.198459	1.55908
GLYMA_10G274300	0.078136	0.101543	0.27853	1.906298	0.030026	0.055911	2.946765	1.459602	0.559429	0.625464	3.354588	3.141126	0.34636	0.515339
GLYMA_10G274400	137.525534	111.472254	85.660425	52.534261	113.803598	104.760694	0.019627	0.03739	0.041967	0.057502	0.017333	0.054403	0.057018	0.1298
GLYMA_10G274500	12.480103	8.593369	2.240597	0.739012	11.397533	9.355449	0.028097	0.033633	0.009845	0.046689	0.032819	0.017032	0.017779	0.034277
GLYMA_10G274600	0	9.962333	14.291812	7.407349	0	0	18.218496	16.517177	18.189246	15.840792	20.399276	18.063269	20.440885	20.854518
GLYMA_10G274700	0.943254	0.55398	2.988019	2.017926	0.771873	0.288094	1.785983	1.548373	1.234072	0.964903	2.126935	2.743811	1.113727	1.491495
GLYMA_10G274800	0.439197	0.193309	0.253927	0.371249	0.228538	0	2.974946	3.66527	2.907732	3.570397	4.181389	3.062521	1.412633	2.730651
GLYMA_10G274900	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_10G275000	0.552996	0.442609	0.98588	0.471393	0.806675	0.956453	25.350166	20.651365	5.999996	3.123383	25.640977	21.523217	4.368247	4.678704
GLYMA_10G275100	29.861133	28.419064	34.737279	32.727005	31.521009	32.768793	85.762816	81.325441	100.017279	105.157093	84.594835	83.395817	100.406929	98.64086
GLYMA_10G275200	3.688004	1.655383	1.692242	4.232555	3.199326	5.21647	4.982527	3.729977	0.723242	0.688176	5.612559	5.3891	0.897413	1.016917
GLYMA_10G275300	0.881617	0.747428	0.951687	0.580625	2.758614	5.425111	5.004925	3.780447	4.223953	4.158339	5.043319	4.237009	5.570322	7.607112
GLYMA_10G275400	29.478754	25.762992	23.945198	15.482069	27.486742	29.224544	11.035863	12.009718	15.027441	13.89062	10.573908	10.375546	15.21581	14.287464
GLYMA_10G275500	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_10G275600	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_10G275700	1.151165	0.617327	2.173973	0.856138	0.700947	0.663117	0.12313	0.059538	0.032876	0	0.053042	0.057387	0	0
GLYMA_10G275800	29.077508	29.823867	30.761013	24.197918	33.641701	34.071455	29.484909	29.976213	31.879619	34.059407	30.163569	30.878936	36.310328	34.377197
GLYMA_10G275900	1.985548	0.843717	1.013443	0.94896	2.61133	4.989142	0.9674	0.874778	0	0.281861	0.950334	0.975626	0.303381	0.2206
GLYMA_10G276000	12.473443	11.723091	14.547266	13.985869	10.399223	16.757266	3.923356	3.781672	10.423566	11.634355	3.805583	3.319254	7.180451	10.306459
GLYMA_10G276100	2.180309	1.874917	2.039921	0.823155	2.063653	1.312813	0.181615	0.22558	0.278091	0.302238	0.206289	0.412551	0.309819	0.249984
GLYMA_10G276200	4.731144	6.411734	5.455983	8.419024	4.668674	6.681627	4.724846	5.384308	6.595171	5.341618	5.984828	5.9399	7.734566	7.258296
GLYMA_10G276300	70.964382	82.088339	60.266404	38.35682	80.029656	89.922414	23.339974	30.584759	27.403338	29.718673	23.775661	25.296398	32.967334	32.270529
GLYMA_10G276400	7.919714	6.74315	7.162356	4.045255	8.585252	8.685025	3.107879	4.007841	5.257261	5.585798	4.034631	3.872346	6.506794	5.274338
GLYMA_10G276500	13.401684	9.32766	11.033406	6.176775	12.293514	13.39578	8.725893	8.236694	10.787725	10.252864	8.70963	7.454528	9.346412	10.186845
GLYMA_10G276600	0.143364	0.165031	0.197181	0.810072	0.278272	0.197273	21.646531	28.759221	12.731125	17.41587	21.574491	23.961524	14.026489	15.167228
GLYMA_10G276700	0.021165	0.171314	0.233518	0.311442	0.024043	0.022755	17.831194	14.607149	12.241057	8.376389	13.46407	13.516656	14.945562	11.236948
GLYMA_10G276800	0.013216	0.344563	0.84697	0.58694	0.030154	0.070354	0.194263	0.086514	0.225653	0.08626	0.162765	0.123074	0.05768	0.112358
GLYMA_10G276900	14.012534	12.090659	14.975236	7.738719	13.556053	12.773941	15.092147	15.222371	14.736883	16.350946	15.311021	14.364857	16.188576	14.546289
GLYMA_10G277000	8.999152	0	2.685146	8.165114	16.671423	4.433313	0	0	0	0	0	0	0	0
GLYMA_10G277100	0.552822	0.545489	0.445523	0.464033	0.685591	1.038774	0.649647	1.178724	0.433302	0.42433	1.378665	0.83332	0.549709	0.572632
GLYMA_10G277200	0	0.512318	2.066209	0.63642	0.102876	0.064611	0.512995	0.691654	0.576703	0.488516	0.779356	0.975611	0.48752	0.526429
GLYMA_10G277300	9.397869	12.299206	21.241345	7.515616	5.95768	11.288275	0.173143	0.382042	1.041263	1.699929	0.493623	0.369728	0.606595	1.952614
GLYMA_10G277400	0.523658	0.701247	1.148332	0.51668	0.634229	1.16371	0.622444	1.133222	1.10413	1.27747	0.873869	1.587241	1.29359	1.439375
GLYMA_10G277500	0.420477	0.804559	0.6601	0.704085	0.808428	0.885431	2.556203	2.988472	3.33928	2.898077	1.902548	3.114837	3.145073	3.320672
GLYMA_10G277600	2.268088	0.490822	1.722247	0.345375	1.327332	0.898766	0.281862	0.107925	0.360784	0.166364	0.142867	0.324371	0.350227	0.336209
GLYMA_10G277700	0	1.030286	1.73104	1.043325	0	0	6.47524	6.600671	9.004701	7.93352	6.349417	7.10938	11.608929	6.733818
GLYMA_10G277800	1.340466	0.810589	1.404576	0.74505	2.048707	1.985856	72.567658	59.694786	6.298244	6.437952	70.91484	66.264243	5.219165	4.835803
GLYMA_10G277900	259.848255	140.179781	115.334676	102.619939	261.390815	276.431008	315.641872	287.778412	420.81367	414.066913	269.358232	272.032272	379.427743	402.5032
GLYMA_10G278000	0.211276	0	0.201682	0	0.159617	0.204505	0	0	0.073574	0	0	0.06569	0	0
GLYMA_10G278100	35.765448	25.592562	34.335246	32.351088	38.091012	47.601975	74.363001	62.660133	67.527111	70.013382	64.24785	68.247894	63.758295	72.440604
GLYMA_10G278200	15.072744	23.653754	34.909124	26.169875	17.380578	19.773419	26.489468	30.794707	34.839945	32.53872	31.092567	34.656515	36.464115	35.31492
GLYMA_10G278300	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_10G278400	4.060996	2.240194	2.971434	5.378974	4.711211	4.215194	9.404341	6.769623	6.82007	7.700229	9.311881	7.373992	4.393549	7.01217
GLYMA_10G278500	21.610912	25.622524	21.343305	26.373648	24.404814	22.231708	18.193717	18.053336	19.438531	15.287185	18.53092	20.716108	21.994545	18.475241
GLYMA_10G278600	61.265283	62.888159	62.829214	89.206764	55.084708	49.059074	55.903484	52.928033	65.027576	93.520617	42.79495	45.362191	51.275155	81.316533
GLYMA_10G278700	4.595312	9.669346	4.103713	14.02915	11.683477	0	0	0	0	0	0	0	0	0
GLYMA_10G278800	1.231157	0.538308	1.525884	1.506646	1.481906	0.661219	4.668877	4.471139	3.68427	3.530962	3.147287	4.605845	5.663672	4.807124
GLYMA_10G278900	3.971661	8.474625	9.826278	13.293231	6.28378	7.760729	172.43204	162.665514	174.624063	149.071388	159.529371	172.120239	198.712305	184.054407
GLYMA_10G279000	1.75907	1.831923	2.430974	0.949597	1.379923	2.307924	0.573529	0.685421	2.121496	1.631978	0.799106	0.814794	1.615348	1.562625
GLYMA_10G279100	2.773044	4.414201	5.125697	3.311486	2.753662	3.331897	2.651795	3.440769	3.995074	3.89018	3.552045	4.472207	4.873863	3.995819
GLYMA_10G279200	2.300258	1.746514	3.446539	2.876628	3.4572	2.741742	0.78121	0.553316	0.744714	0.566857	0.488849	0.671161	0.584099	0.442196
GLYMA_10G279300	21.553287	22.574292	25.930867	20.569067	22.592808	21.572202	21.951192	29.073415	29.09435	31.722751	23.220123	28.139442	35.817978	24.902666
GLYMA_10G279400	8.535976	9.334266	11.151631	7.972329	7.616417	7.638879	4.85041	6.2812	5.305131	5.786079	5.754457	6.143172	5.924817	6.103525
GLYMA_10G279500	2.304772	2.36132	1.42369	1.723826	1.822756	2.979966	1.461707	1.05127	2.128858	2.011326	1.865409	1.178472	2.600309	1.972228
GLYMA_10G279600	0.203754	0.411637	0.543063	0	0	0	1.554229	0.634313	0.657851	0.292521	1.04403	0	0.324515	0.626626
GLYMA_10G279700	0.175597	0.263219	0.359337	0	0.142437	0	0.319484	0.388972	1.00413	0.616369	0.428205	0.500937	0.730042	0.462435
GLYMA_10G279800	6.673752	8.786104	11.514316	8.45119	9.641907	9.520576	8.585246	8.560709	12.582169	11.219215	11.031671	11.609503	12.823596	13.836825
GLYMA_10G279900	9.927696	13.820736	15.817072	14.714796	13.698745	12.99632	26.781174	28.015619	33.359704	30.661038	22.278276	32.25414	36.805288	36.206285
GLYMA_10G280000	6.509274	15.941733	17.151345	11.808797	6.50349	6.372721	7.851686	10.22975	15.545529	18.611479	8.394593	7.259257	22.11928	13.639675
GLYMA_10G280100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_10G280200	0	0.901319	1.245686	1.348957	0.212792	0.425977	0	0	0	0	0	0	0	0.249728
GLYMA_10G280300	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_10G280400	0.273844	0.231222	0.508901	0.360761	0.067111	0.167736	2.681948	2.919505	3.088488	2.41536	1.787545	2.221537	1.869193	2.301454
GLYMA_10G280500	15.323265	14.676264	14.715126	12.45316	14.562862	13.347033	4.565336	4.601641	4.396551	4.552301	5.288352	5.70187	5.041453	5.148505
GLYMA_10G280600	1.657795	11.389912	19.201093	9.06521	2.159952	0.285668	2.241426	2.379791	1.821367	2.441663	2.347892	3.210121	3.112526	2.655808
GLYMA_10G280700	5.380994	9.138637	14.042226	9.208867	6.235738	7.237087	11.716377	14.880614	15.654222	15.127142	15.351492	16.951813	19.157553	16.210241
GLYMA_10G280800	17.95617	16.233072	15.987785	26.98219	16.64419	23.600369	82.140682	77.677169	100.610693	102.101101	70.467877	78.166955	95.065974	94.310115
GLYMA_10G280900	9.935161	18.796345	14.108517	12.187247	9.598825	10.282306	5.44277	5.774928	8.256807	10.310773	6.299042	6.684746	8.978044	10.200705
GLYMA_10G281000	1.763832	1.070224	0.565088	0.649369	2.16353	4.655793	0.496568	0.9113	0.953237	0.591494	0.769017	0.870676	1.71035	1.187005
GLYMA_10G281100	0	0	0	0	0	0	0.108281	0	0	0	0	0	0	0.101862
GLYMA_10G281200	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_10G281300	0.847295	0	0.43477	0.49518	0.185958	1.064362	0	0	0.131581	0	0	0	0	0
GLYMA_10G281400	475.060698	684.204259	627.751222	1032.619006	352.374426	247.378435	2.705219	4.869216	7.222342	9.313615	6.562454	6.980328	9.270635	15.595049
GLYMA_10G281500	30.835954	23.099864	28.665747	23.650429	37.087061	37.322328	35.942251	33.734325	36.094984	37.431743	34.557464	36.967141	40.405831	38.316573
GLYMA_10G281600	16.683827	5.249679	8.117408	15.402087	19.93375	22.435675	82.591838	84.55695	34.641313	35.982213	74.981183	86.288881	39.23275	52.586276
GLYMA_10G281700	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_10G281800	0	0	0	0	0	0	0.267865	0.311094	0.376536	0.230113	0.280795	0.13906	0.38535	0.429659
GLYMA_10G281900	0	0.713119	0.464005	0.235862	0	0	0.476689	1.236054	0.600141	0.56914	0.804018	1.890347	1.138941	1.097008
GLYMA_10G282000	18.818448	17.177398	15.784116	14.746135	17.256939	16.799812	17.139988	19.524709	19.080729	20.140402	18.665965	20.376808	22.439975	20.105294
GLYMA_10G282100	0	0	0	0	0	0	36.840119	27.642506	12.613396	9.823842	16.635212	26.999899	16.498713	15.770347
GLYMA_10G282200	4.255071	0.757317	0.828823	0.231503	0.531158	1.34936	5.45155	4.341254	6.404115	5.121165	5.004201	4.366136	5.875304	9.304228
GLYMA_10G282300	0.188236	0	0.125848	0	0	0	4.351397	5.628369	14.495282	20.971509	2.488975	2.864289	11.938686	10.611703
GLYMA_10G282400	36.2395	29.088882	29.513184	21.723849	36.104293	33.745305	24.992557	28.871176	29.92533	28.397444	28.244922	28.137492	33.362999	29.043231
GLYMA_10G282500	6.083934	0.735871	0	2.755726	7.332919	5.911085	0	0	0	0	0	0	0	0
GLYMA_10G282600	62.431619	38.768933	28.618001	18.854967	51.662036	20.332294	2.150847	7.148507	7.862548	7.042066	7.032998	2.930701	6.362996	5.176009
GLYMA_10G282700	6.459861	6.95769	7.650841	7.065401	7.233486	7.226655	5.578521	5.482664	5.451435	6.586926	5.296128	6.948632	7.633114	6.849372
GLYMA_10G282800	0	0	0	0	0	0	0	0.113184	0	0.130878	0	0	0	0.117052
GLYMA_10G282900	12.726445	15.473581	24.541938	18.956234	15.070586	15.572276	41.54607	48.986421	31.605296	48.351685	38.151139	42.060072	50.362816	51.685889
GLYMA_10G283000	0.080392	0.026612	0.463385	0.027225	0.150557	0	0.10575	0.277996	0.308121	0.180279	0.249729	0.15035	0.425237	0.384821
GLYMA_10G283100	15.865186	19.647898	14.716517	12.023956	17.21391	12.407766	3.000822	3.883674	4.769741	5.39178	3.130253	3.629349	4.215504	4.949618
GLYMA_10G283200	35.903409	48.310041	68.86407	53.903706	35.287155	40.970703	39.624417	47.353737	53.271747	50.631672	40.91496	47.883129	54.678706	53.910384
GLYMA_10G283300	6.250698	3.334352	3.511633	2.520881	5.253333	5.14796	5.937662	5.932933	6.078458	5.194466	6.312315	4.826811	5.92162	5.96021
GLYMA_10G283400	12.806939	12.930419	15.611595	10.663286	11.117778	13.819486	21.76836	23.408807	27.99184	26.700206	29.698411	26.36438	29.823017	26.317111
GLYMA_10G283500	0.506469	0.102468	0.341911	0.156711	1.704787	0.541649	0.14697	0.234914	0.15473	0.094512	0.330248	0.508704	0.14889	0.192346
GLYMA_10G283600	9.398432	2.163165	3.238784	1.734373	12.129135	14.909186	0.168579	0.494896	0.721084	0.650536	0.140382	0.479023	0.532722	0.686834
GLYMA_10G283700	0	0.180264	0	0	0	0	0	0	1.109572	1.552821	0.442113	0.727847	2.116435	1.526388
GLYMA_10G283800	11.199914	2.046757	5.265398	2.540156	9.333522	4.22923	3.183694	3.222053	3.115153	3.330119	3.313997	4.207418	2.62357	3.764491
GLYMA_10G283900	176.578373	64.525448	38.415487	43.366649	149.602299	156.393359	32.051428	24.538797	32.603664	37.918463	28.718825	24.422703	29.204347	34.366623
