feature_id	SRR14935704
SORBI_3001G022600	1732.047
SORBI_3001G022700	35
SORBI_3001G022800	1692.167
SORBI_3001G022900	1267.363
SORBI_3001G023000	267.454
SORBI_3001G023100	1015
SORBI_3001G023200	129
SORBI_3001G023300	30
SORBI_3001G023400	163
SORBI_3001G023500	45
SORBI_3001G023600	25
SORBI_3001G023700	2
SORBI_3001G023800	154.999
SORBI_3001G023900	321
SORBI_3001G024000	947.03
SORBI_3001G024100	0
SORBI_3001G024200	75
SORBI_3001G024250	0
SORBI_3001G024300	0
SORBI_3001G024400	1
SORBI_3001G024500	307.04
SORBI_3001G024700	0
SORBI_3001G024800	0
SORBI_3001G024900	1
SORBI_3001G025000	977
SORBI_3001G025101	9
SORBI_3001G025201	2
SORBI_3001G025300	78
SORBI_3001G025400	198.735
SORBI_3001G025500	139
SORBI_3001G025600	437.927
SORBI_3001G025700	256
SORBI_3001G025800	52
SORBI_3001G025900	6
SORBI_3001G026000	737.059
SORBI_3001G026100	1
SORBI_3001G026200	409
SORBI_3001G026300	0
SORBI_3001G026400	59
SORBI_3001G026500	1411.449
SORBI_3001G026600	118
SORBI_3001G026700	4
ENSRNA049445318	0
SORBI_3001G026800	338
SORBI_3001G026900	196
SORBI_3001G026950	0
SORBI_3001G027000	0
SORBI_3001G027100	126
SORBI_3001G027200	0
SORBI_3001G027300	9
SORBI_3001G027400	0
SORBI_3001G027500	4
SORBI_3001G027600	98
SORBI_3001G027700	0
SORBI_3001G027800	6
SORBI_3001G027900	4
SORBI_3001G028000	132.444
SORBI_3001G028100	1803.077
SORBI_3001G028200	11
SORBI_3001G028301	0
SORBI_3001G028400	641
SORBI_3001G028500	299
SORBI_3001G028600	1
SORBI_3001G028700	147.002
SORBI_3001G028800	192
SORBI_3001G028900	38
SORBI_3001G029000	34
SORBI_3001G029100	7
SORBI_3001G029200	2168.812
SORBI_3001G029300	0
SORBI_3001G029400	140
SORBI_3001G029500	0
SORBI_3001G029600	3
SORBI_3001G029700	0
SORBI_3001G029800	1
SORBI_3001G029900	21
SORBI_3001G030000	950
SORBI_3001G030100	4
SORBI_3001G030200	5
SORBI_3001G030300	181
SORBI_3001G030400	186
SORBI_3001G030500	10
SORBI_3001G030600	5
SORBI_3001G030800	0
SORBI_3001G030900	0
SORBI_3001G031000	0
SORBI_3001G031100	330
SORBI_3001G031200	129
SORBI_3001G031300	213.063
SORBI_3001G031400	18
SORBI_3001G031500	0
SORBI_3001G031600	574.341
SORBI_3001G031700	28
SORBI_3001G031800	41.166
SORBI_3001G031900	283.052
SORBI_3001G032000	44
SORBI_3001G032100	145
ENSRNA049468937	0
SORBI_3001G032200	206.022
SORBI_3001G032300	183
SORBI_3001G032400	85
SORBI_3001G032550	12
SORBI_3001G032700	48.998
SORBI_3001G032800	615.912
SORBI_3001G032850	0
SORBI_3001G032900	46
SORBI_3001G033000	48
SORBI_3001G033100	475.97
SORBI_3001G033200	409
SORBI_3001G033300	1
SORBI_3001G033400	157.009
SORBI_3001G033500	262.923
SORBI_3001G033600	26
SORBI_3001G033701	0
SORBI_3001G033800	0
SORBI_3001G033900	48
SORBI_3001G034000	34
SORBI_3001G034050	0
SORBI_3001G034100	1149.967
SORBI_3001G034200	0
SORBI_3001G034300	23
SORBI_3001G034400	0
SORBI_3001G034500	955.969
SORBI_3001G034600	171
ENSRNA049444240	0
SORBI_3001G034700	5958.798
SORBI_3001G034900	42
SORBI_3001G035000	825.344
SORBI_3001G035100	109
SORBI_3001G035200	495.885
SORBI_3001G035300	0
SORBI_3001G035400	697.584
SORBI_3001G035450	2.001
SORBI_3001G035500	1697.905
SORBI_3001G035600	262.387
SORBI_3001G035700	0
SORBI_3001G035800	4
SORBI_3001G035900	173
SORBI_3001G036050	386
SORBI_3001G036200	1
SORBI_3001G036300	243
SORBI_3001G036400	0
SORBI_3001G036600	0
SORBI_3001G036700	54
SORBI_3001G036800	130.655
SORBI_3001G036900	1257.003
SORBI_3001G037000	133
SORBI_3001G037033	0
SORBI_3001G037066	0
SORBI_3001G037100	2627.422
SORBI_3001G037150	2
SORBI_3001G037200	3
SORBI_3001G037300	3
SORBI_3001G037400	1
SORBI_3001G037500	67
SORBI_3001G037550	0
SORBI_3001G037600	0
SORBI_3001G037700	0
SORBI_3001G037800	69
SORBI_3001G037900	467
SORBI_3001G038000	874.998
SORBI_3001G038050	0
ENSRNA049468928	0
SORBI_3001G038100	119
SORBI_3001G038200	840
SORBI_3001G038300	42
SORBI_3001G038400	0
SORBI_3001G038450	0
ENSRNA049997145	0
SORBI_3001G038500	62
SORBI_3001G038601	0
SORBI_3001G038700	10
SORBI_3001G038800	1885.035
SORBI_3001G038900	119
SORBI_3001G039000	2
SORBI_3001G039100	0
SORBI_3001G039200	1
SORBI_3001G039300	164
SORBI_3001G039400	612.494
SORBI_3001G039500	764
SORBI_3001G039600	256
SORBI_3001G039700	1228.283
SORBI_3001G039750	0
SORBI_3001G039800	404
SORBI_3001G039900	259
SORBI_3001G040000	88.074
SORBI_3001G040100	1111
SORBI_3001G040200	1511
SORBI_3001G040300	396
SORBI_3001G040400	0
SORBI_3001G040500	1882.069
SORBI_3001G040600	398.014
SORBI_3001G040701	0
SORBI_3001G040800	4364
SORBI_3001G040900	0
SORBI_3001G041000	81
SORBI_3001G041100	407
SORBI_3001G041200	242
SORBI_3001G041300	0
SORBI_3001G041400	344.283
SORBI_3001G041450	0
SORBI_3001G041500	88
SORBI_3001G041600	0
SORBI_3001G041700	47
SORBI_3001G041800	291
SORBI_3001G041900	69
SORBI_3001G042000	61
SORBI_3001G042100	0
SORBI_3001G042200	1664.878
